Training RetinaNet-ResNet50, FPN_MODE=custom, 640px, 30 epochs
/home/aarav/attack_env/lib/python3.12/site-packages/torchvision/models/_utils.py:135: UserWarning: Using 'backbone_name' as positional parameter(s) is deprecated since 0.13 and may be removed in the future. Please use keyword parameter(s) instead.
  warnings.warn(
  ep27/30 it750/809 loss 0.421 lr 0.00004
  ep27/30 it800/809 loss 0.499 lr 0.00004
Epoch 27 done, avg loss 0.493
  ep28/30 it0/809 loss 0.544 lr 0.00002
  ep28/30 it50/809 loss 0.535 lr 0.00002
  ep28/30 it100/809 loss 0.586 lr 0.00002
  ep28/30 it150/809 loss 0.337 lr 0.00002
  ep28/30 it200/809 loss 0.571 lr 0.00002
  ep28/30 it250/809 loss 0.501 lr 0.00002
  ep28/30 it300/809 loss 0.178 lr 0.00002
  ep28/30 it350/809 loss 0.588 lr 0.00002
  ep28/30 it400/809 loss 0.505 lr 0.00002
  ep28/30 it450/809 loss 0.468 lr 0.00002
  ep28/30 it500/809 loss 0.491 lr 0.00002
  ep28/30 it550/809 loss 0.537 lr 0.00002
  ep28/30 it600/809 loss 0.567 lr 0.00002
  ep28/30 it650/809 loss 0.505 lr 0.00002
  ep28/30 it700/809 loss 0.450 lr 0.00002
  ep28/30 it750/809 loss 0.510 lr 0.00002
  ep28/30 it800/809 loss 0.526 lr 0.00002
Epoch 28 done, avg loss 0.492
  ep29/30 it0/809 loss 0.414 lr 0.00001
  ep29/30 it50/809 loss 0.507 lr 0.00001
  ep29/30 it100/809 loss 0.572 lr 0.00001
  ep29/30 it150/809 loss 0.389 lr 0.00001
  ep29/30 it200/809 loss 0.553 lr 0.00001
  ep29/30 it250/809 loss 0.618 lr 0.00001
  ep29/30 it300/809 loss 0.602 lr 0.00001
  ep29/30 it350/809 loss 0.560 lr 0.00001
  ep29/30 it400/809 loss 0.483 lr 0.00001
  ep29/30 it450/809 loss 0.599 lr 0.00001
  ep29/30 it500/809 loss 0.657 lr 0.00001
  ep29/30 it550/809 loss 0.497 lr 0.00001
  ep29/30 it600/809 loss 0.373 lr 0.00001
  ep29/30 it650/809 loss 0.492 lr 0.00001
  ep29/30 it700/809 loss 0.617 lr 0.00001
  ep29/30 it750/809 loss 0.573 lr 0.00001
  ep29/30 it800/809 loss 0.541 lr 0.00001
Epoch 29 done, avg loss 0.492
  ep30/30 it0/809 loss 0.530 lr 0.00000
  ep30/30 it50/809 loss 0.549 lr 0.00000
  ep30/30 it100/809 loss 0.425 lr 0.00000
  ep30/30 it150/809 loss 0.515 lr 0.00000
  ep30/30 it200/809 loss 0.410 lr 0.00000
  ep30/30 it250/809 loss 0.656 lr 0.00000
  ep30/30 it300/809 loss 0.452 lr 0.00000
  ep30/30 it350/809 loss 0.557 lr 0.00000
  ep30/30 it400/809 loss 0.498 lr 0.00000
  ep30/30 it450/809 loss 0.460 lr 0.00000
  ep30/30 it500/809 loss 0.549 lr 0.00000
  ep30/30 it550/809 loss 0.506 lr 0.00000
  ep30/30 it600/809 loss 0.490 lr 0.00000
  ep30/30 it650/809 loss 0.370 lr 0.00000
  ep30/30 it700/809 loss 0.349 lr 0.00000
  ep30/30 it750/809 loss 0.411 lr 0.00000
  ep30/30 it800/809 loss 0.665 lr 0.00000
Epoch 30 done, avg loss 0.491
Saved retinanet_custom.pt
